protein_marker_01,protein_marker_02,protein_marker_03,protein_marker_04,protein_marker_05,protein_marker_06,protein_marker_07,protein_marker_08,protein_marker_09,protein_marker_10,protein_marker_11,protein_marker_12,protein_marker_13,protein_marker_14,protein_marker_15,protein_marker_16,protein_marker_17,protein_marker_18,protein_marker_19,protein_marker_20,protein_marker_21,protein_marker_22,protein_marker_23,protein_marker_24,protein_marker_25
-2.701954765,-0.751682665,-1.693883707,-1.19807342,-1.207773606,-1.58593529,0.401892342,-0.43097786,,1.021322341,-0.721827216,-0.034557152,-0.248597827,-0.151197873,-1.184732851,-1.044873944,1.353156292,0.082466272,0.691362964,-0.00393144,-0.616429514,,0.893047698,-0.06109178,
0.142765182,-0.589127214,-0.201434211,-3.032286125,-0.502493898,-1.327635175,-0.9564941,0.188511201,-0.800662408,0.706933669,-0.709512319,-0.565385948,0.66043203,0.24043926,-0.367748394,0.235666629,0.020565267,-0.385376366,1.809288444,0.504507129,0.095641467,0.025286213,0.874408911,0.178319948,0.675685386
1.091102102,0.315725845,0.395633127,1.61977955,0.720324741,-0.49305389,0.059808921,-0.764662413,0.009867721,-1.349629444,-0.009557401,-0.098928504,-0.527999295,0.079760823,0.657730747,2.100538554,0.929798761,-0.729877956,-0.353324887,-0.496081997,0.983040521,0.890329495,-0.304183983,0.769588255,0.701753035
2.032994561,2.96234291,1.967172105,0.451746524,1.793237867,1.369591284,0.390843614,0.376972892,-0.300149981,1.973842917,0.821821249,1.037261196,-0.891393591,-1.607847554,-1.791607016,-0.898205459,-1.726929166,-1.316005802,-0.663668167,0.902845991,1.27984231,0.306563167,0.955850235,-1.415094848,1.416998472
2.511140672,0.636740057,0.340069464,2.936811771,0.796659593,1.347231288,-0.223400241,0.429781423,2.051135982,0.609531467,1.601946269,1.483810235,-0.16947154,-0.629244857,0.870869259,-0.558885816,-1.300849627,-0.732675958,-0.685331824,-0.508361875,0.208559282,0.978164731,-0.346473148,-0.605018353,1.337569334
1.101845067,-1.745500489,1.030520486,-0.65922551,-0.05119312,-1.015194552,-0.844631132,0.615707992,,0.720722326,0.951435305,-0.022641075,-0.720503928,0.931801742,-0.219446134,-1.51921963,-1.946525373,0.392494737,0.085467827,-2.108557301,0.384296237,1.264131906,0.243551101,1.638578128,-0.066304929
0.934735708,1.717217724,1.07738762,1.929477705,2.009463941,1.156363356,-0.329513644,1.288195428,-0.748125862,0.998059331,0.082284622,0.138162115,-0.572705123,1.269355179,0.731007936,-0.823748067,0.080109178,-1.329707953,-0.52576311,0.316623793,-1.016990628,0.662589762,0.200022456,0.032947223,-0.944386143
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
-0.892422703,0.511420037,-0.90291064,-0.405548194,0.507839255,-0.412776168,0.276965275,-0.251146183,-0.671431453,-1.052233216,1.027907931,-0.668961427,0.976915659,1.007320815,-0.029616109,0.391496814,0.552841309,-0.01427848,1.28179404,-0.850692188,1.762945821,0.314168513,,-1.197281141,0.257926591
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.468981104,-0.772807952,-1.930280934,-1.666372951,0.650646257,0.304405346,-0.512871549,0.638526783,0.663579607,-0.373463193,0.269740652,-1.159288669,2.327667517,-1.585416636,-0.270285124,0.597620864,0.923018297,0.850580443,-1.491387635,-0.105671675,-0.206517978,0.01484571,0.328983266,-0.036805519,-1.077107109
-1.765675908,-2.347054967,-1.895190623,-1.464629208,-1.279555085,-1.220682238,-0.349250989,0.152624715,0.755823295,-0.664440854,-0.070211119,-0.533515906,0.571491064,0.032297105,0.479211844,1.570857057,0.047264248,0.368709313,-1.52989199,1.628295387,-0.992563332,-0.519378235,-0.870251548,0.488056516,-0.20897319
0.894436507,0.763027351,0.388150578,-0.328246525,-0.579194308,-1.272721758,-1.217137531,0.321226393,0.888724577,-1.090619898,-0.84023728,-1.549792897,0.851653429,-1.845180441,-0.079366733,-0.800871662,0.445550686,-0.661324893,0.255262711,0.402782574,0.523828011,-0.287386163,0.536817294,-0.711769651,1.246566409
0.966285098,0.188152237,2.545183683,0.758253738,-0.379360455,2.105430453,-0.073854902,1.264642307,1.428121314,1.29093494,1.676662377,1.021440109,-0.712230784,0.521364625,-0.820109957,-0.545114899,0.320281313,-0.890936701,0.539011549,2.144202677,-0.286044669,1.191825318,-0.544706423,-2.506984949,-0.287753903
,,,,,,,,,,,,,,,,,,,,,,,,
0.146582027,-1.805407826,-0.31263968,0.334985254,-1.628767615,-0.641919826,-1.311116541,-0.747014561,0.105321557,-1.2616813,-0.810080009,-0.939184846,-0.213051447,,0.260079622,0.928355871,0.592426219,0.8265643,-0.083093576,-0.65379666,,0.534040227,0.429125277,-1.153754254,0.664242856
1.184228125,-0.41479581,0.275347604,-0.020347496,0.439019276,-0.051966892,0.752405975,1.137440437,,2.453906279,0.783656127,-0.061636378,-0.165808773,-1.483013755,-0.442841474,0.943929536,1.003093867,-0.267977697,-1.357834811,-0.583506935,-1.292446264,0.440882139,-0.700153526,0.643357203,-0.335316358
-1.097405474,-0.407795912,-0.508263929,-0.687587444,-1.289041074,0.049042578,0.568893559,-0.721680138,0.188110383,-0.996409463,-0.376681768,-1.50918545,0.642817511,0.480618771,-0.10026669,-0.221190355,,-0.780775703,-0.121920384,0.061607265,-0.52459055,-1.183029959,0.342289554,-1.881393321,0.382627664
-0.362262528,-0.510091902,1.275445937,-0.244867182,1.23475155,,1.182644295,1.991397021,-1.228009967,0.333641918,1.71647348,-0.521558132,0.477422806,1.772746646,-0.353585234,1.01019166,-0.913329206,-0.542506662,-0.282459199,-2.041322616,0.485099308,0.272349087,-0.924854439,-0.739332891,0.250755752
,,,,,,,,,,,,,,,,,,,,,,,,
-0.151543486,0.109027297,0.869386012,-0.836546227,1.648755216,0.361457247,1.871363816,-0.089914874,0.261915304,0.074583968,0.304598669,0.418588394,-0.1264628,0.849775701,-0.666212068,1.38885337,1.074679959,0.031642498,0.343749567,-0.452797834,0.975441557,-0.260921541,-0.22569779,0.372362167,-0.464315395
-0.8392356,-1.267289757,-0.634039973,-0.59969591,-1.687375484,-0.250918853,0.264858897,-1.240541639,0.833976044,-0.084083184,-0.453888147,0.316325283,-1.221205236,-0.317908311,1.615629571,0.570471439,1.278645631,0.62774757,-1.214472529,0.239789755,-0.119214479,0.977428062,-0.826871168,-0.047439247,0.354585613
1.324821068,1.488171915,1.575691371,1.780223505,,2.669173786,1.69227255,0.225804924,0.762899505,1.948539473,0.954880892,1.506570874,1.107531523,-1.15643708,0.267991908,-0.230654817,0.271140953,-0.023161011,0.130721433,1.94181822,-0.289404922,0.545226719,-0.839441395,1.867345168,1.282192026
,,,,,,,,,,,,,,,,,,,,,,,,
-1.280249758,-0.162937109,-0.626989397,0.501101431,-0.688533664,-0.674966284,0.564305456,1.791857079,-2.216026033,-0.44971309,-0.793760707,-0.620874306,-0.505670505,-1.736253491,0.881271399,-1.315306731,-0.574468126,-0.462213081,1.41973777,-1.922659087,1.395154932,0.050936487,0.091392282,-0.684327493,
3.05390284,1.672185597,2.45394312,3.621873938,2.052546428,2.712113436,1.218866567,1.294411863,1.427689075,,2.786656832,1.258256459,-0.664616977,1.128493901,-2.337660226,-1.159343984,-1.435326243,0.93310419,0.310375849,-0.91390765,-1.371338692,0.886585561,-0.431739165,1.609409668,0.485457156
0.315426603,-0.038387526,1.506682889,-0.12832094,0.136133858,0.536138179,-0.988066808,0.557039437,0.178170967,-0.656139396,-0.762176988,1.144016882,0.297379664,0.047607132,1.160032607,0.023026053,-0.037696357,-0.5788985,1.043120451,0.262287862,1.656366971,-1.464681613,-0.6049186,1.762201449,-0.413314555
0.082886996,0.68455983,1.265414157,-0.513352437,-0.058904847,0.414609495,2.141531082,1.031297805,1.237373651,1.38161953,1.680185512,0.985440134,-1.802519564,0.278470582,0.664015116,-0.60016815,1.017813274,-1.664158403,-0.44389604,0.09299476,0.960160109,0.03314572,0.471166103,-0.123902374,-0.063952332
,,,,,,,,,,,,,,,,,,,,,,,,
0.489087401,0.158839772,-1.969227328,-0.122771537,0.001859698,1.10543798,0.751701445,2.264584719,-0.551344059,0.748570795,0.054919962,1.948220397,-1.535976199,-1.592049716,0.707124312,-1.51202793,,-0.521141982,1.347847041,0.960077298,1.183025685,0.296299526,-1.094617967,-0.050721553,-0.407880213
1.231941572,0.737075434,0.505362961,1.198442707,-0.156589613,0.730741267,-0.493752715,1.547356357,0.815501912,0.195417399,0.707245143,0.745599917,0.579415875,1.303107466,0.413385208,-0.143902725,-0.324221049,0.865859557,-1.371584425,0.930115474,-0.322472852,1.095623656,-0.032414397,-0.644999388,0.382955343
-0.623898648,-0.43722131,0.390022189,-0.120406007,0.317955593,1.146149938,0.589995012,-0.570532856,0.674994463,-0.531618733,,-0.529635015,1.12468455,-0.9520476,1.221669,1.854935212,-0.630568529,-0.458710267,-0.403140302,-0.217133092,0.285678375,-0.157098825,-0.039969089,-0.54566768,0.429488497
-0.980093821,-0.542841064,-1.546858585,-0.304355948,-0.647940377,-2.08796046,1.040790204,0.416735206,1.961307561,0.966543003,-0.968572672,-0.615770376,-0.826835401,0.586773726,-0.290409649,1.168857722,1.03350308,1.602581927,1.128446307,1.099121037,-0.541414508,-0.547455273,-0.417034978,1.319322572,-1.173757497
0.608277691,0.970073142,1.030321001,-0.045316252,0.794499073,0.443760259,0.148079908,0.232127938,0.298912558,0.566797272,-1.228589834,0.825814543,0.745488482,0.248170855,-0.506480318,0.403965641,0.681268365,-0.157158866,-0.211111715,-0.895923126,0.966475164,-1.639074999,-0.891292279,0.437376143,1.088170048
-0.738801213,-1.771352548,-0.726991556,-1.006560774,-0.047504059,,0.796559581,-0.279927458,-0.653430506,0.939730076,0.294274867,-0.086902954,1.135738886,0.36459419,0.24021768,0.649652154,0.882990236,1.296640276,-0.285602032,0.968294309,-0.707255605,-0.2729665,-0.390971601,-0.554189547,
-0.25988215,-0.107422466,0.797740623,1.239794515,-0.819247594,-0.134869208,0.368432654,-0.569349573,-0.718803819,0.678901339,0.875230915,,-0.826118544,-0.939080645,0.999038545,-0.561843504,-0.925464753,-0.914903852,-0.265332117,-0.282418903,-0.051367789,0.516874947,-0.469637364,-0.925996072,-0.222481953
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.437085411,0.674602961,1.411793778,1.647079701,1.084978701,1.187075912,-1.117679589,0.711401033,-0.37089005,-0.522934781,-0.514077567,0.115178724,-0.435544771,0.82844698,0.313071327,-2.103398428,-0.617334221,0.534486256,0.924231518,1.397543619,-0.821155042,1.175325126,2.226227983,0.913169887,-0.356973826
1.432408855,0.324718092,1.59072972,0.766799189,0.537953441,1.067509963,-0.123497178,-0.359095141,-1.559508431,0.83317276,-0.459383065,0.568716358,1.228615809,0.355504282,0.486889495,-0.451888229,-0.2442711,-0.319949471,0.011457241,-0.406601871,0.753138235,-0.974420821,1.33176517,-0.860081169,1.968823513
0.008693195,-1.380080427,0.035892858,-1.280690385,0.366165602,-0.34110449,-0.395059222,-0.043535414,-1.056938858,0.451475808,,0.118235706,0.001563252,0.08877338,-0.524736949,0.104742299,-0.62993167,0.371254475,1.092388567,1.56276175,-0.981985081,-0.121148141,1.941919469,0.901702568,-0.440073502
2.655088065,1.437325598,1.893519078,,0.627103211,1.339385793,-0.19163902,1.038895678,0.557843675,-0.225661416,0.073286693,,-1.233586672,-0.838957818,0.275934664,-0.729912886,0.620031929,0.202195864,0.341792963,-1.655940914,-2.150330826,-0.568816382,-0.567691309,0.196956748,-2.001950969
,,,,,,,,,,,,,,,,,,,,,,,,
-1.653453632,-0.140118473,-0.303850681,0.07231215,0.14593918,,-0.235380212,-0.943614641,-2.2185969,-0.737584651,-0.506747596,0.974585724,-1.048350325,-1.054395009,1.197878103,1.759371085,-0.080948018,-0.189381125,-1.028369474,-0.146726042,0.834659976,,0.227275816,1.025796148,-1.778513555
,,,,,,,,,,,,,,,,,,,,,,,,
-0.959354024,-1.270640404,-0.675911863,-1.011984582,-1.198635294,-0.874281153,-3.240968374,-0.839960627,-2.427543167,0.371455774,-1.948250009,-0.831401214,-0.356626363,0.449465908,0.441733317,-0.309522799,1.457120121,0.100161349,0.220213054,-0.667133386,-0.534997972,1.843804615,0.457703958,-1.404517893,0.622750265
